"Player.Number","Player.Type","Missing.Players","Probabilities"
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.1
10,"Imposter",5,0.1
10,"Imposter",6,0.1
10,"Imposter",7,0.19375
10,"Imposter",8,0.31875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.225
10,"Imposter",4,0.275
10,"Imposter",5,0.275
10,"Imposter",6,0.325
10,"Imposter",7,0.4
10,"Imposter",8,0.525
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.275
10,"Imposter",6,0.375
10,"Imposter",7,0.425
10,"Imposter",8,0.5625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.15
10,"Imposter",6,0.325
10,"Imposter",7,0.375
10,"Imposter",8,0.425
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.15
10,"Imposter",6,0.25
10,"Imposter",7,0.375
10,"Imposter",8,0.4875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.275
10,"Imposter",6,0.275
10,"Imposter",7,0.275
10,"Imposter",8,0.459375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.225
10,"Imposter",6,0.3
10,"Imposter",7,0.4375
10,"Imposter",8,0.4875
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.2
10,"Imposter",7,0.35
10,"Imposter",8,0.4
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.225
10,"Imposter",4,0.225
10,"Imposter",5,0.3
10,"Imposter",6,0.3
10,"Imposter",7,0.3
10,"Imposter",8,0.421875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.175
10,"Imposter",3,0.175
10,"Imposter",4,0.225
10,"Imposter",5,0.225
10,"Imposter",6,0.325
10,"Imposter",7,0.375
10,"Imposter",8,0.45
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.2
10,"Imposter",6,0.2
10,"Imposter",7,0.3125
10,"Imposter",8,0.4375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.2375
10,"Imposter",6,0.3625
10,"Imposter",7,0.3625
10,"Imposter",8,0.490625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.25
10,"Imposter",6,0.25
10,"Imposter",7,0.3625
10,"Imposter",8,0.475
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1875
10,"Imposter",4,0.1875
10,"Imposter",5,0.2625
10,"Imposter",6,0.35625
10,"Imposter",7,0.40625
10,"Imposter",8,0.528125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.175
10,"Imposter",4,0.225
10,"Imposter",5,0.3
10,"Imposter",6,0.475
10,"Imposter",7,0.525
10,"Imposter",8,0.6875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.2
10,"Imposter",7,0.2875
10,"Imposter",8,0.2875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.225
10,"Imposter",6,0.325
10,"Imposter",7,0.375
10,"Imposter",8,0.4625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.325
10,"Imposter",7,0.4
10,"Imposter",8,0.5
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.175
10,"Imposter",5,0.175
10,"Imposter",6,0.3375
10,"Imposter",7,0.3875
10,"Imposter",8,0.4375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2875
10,"Imposter",6,0.2875
10,"Imposter",7,0.3625
10,"Imposter",8,0.471875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.175
10,"Imposter",5,0.275
10,"Imposter",6,0.3625
10,"Imposter",7,0.4625
10,"Imposter",8,0.55625
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.25
10,"Imposter",6,0.25
10,"Imposter",7,0.325
10,"Imposter",8,0.525
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.3
10,"Imposter",6,0.4
10,"Imposter",7,0.5
10,"Imposter",8,0.55
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2375
10,"Imposter",5,0.2375
10,"Imposter",6,0.325
10,"Imposter",7,0.325
10,"Imposter",8,0.49375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.15
10,"Imposter",6,0.3
10,"Imposter",7,0.4625
10,"Imposter",8,0.5125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.175
10,"Imposter",4,0.2625
10,"Imposter",5,0.3125
10,"Imposter",6,0.3625
10,"Imposter",7,0.49375
10,"Imposter",8,0.609375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.2375
10,"Imposter",6,0.325
10,"Imposter",7,0.375
10,"Imposter",8,0.425
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.3625
10,"Imposter",7,0.3625
10,"Imposter",8,0.51875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.2375
10,"Imposter",6,0.2375
10,"Imposter",7,0.3125
10,"Imposter",8,0.45
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.3125
10,"Imposter",6,0.44375
10,"Imposter",7,0.559375
10,"Imposter",8,0.609375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.2
10,"Imposter",6,0.2
10,"Imposter",7,0.2
10,"Imposter",8,0.375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.15
10,"Imposter",6,0.29375
10,"Imposter",7,0.34375
10,"Imposter",8,0.490625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.3
10,"Imposter",6,0.375
10,"Imposter",7,0.375
10,"Imposter",8,0.5
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.3125
10,"Imposter",6,0.3125
10,"Imposter",7,0.3625
10,"Imposter",8,0.50625
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.25
10,"Imposter",5,0.25
10,"Imposter",6,0.325
10,"Imposter",7,0.45
10,"Imposter",8,0.5625
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.225
10,"Imposter",4,0.225
10,"Imposter",5,0.275
10,"Imposter",6,0.275
10,"Imposter",7,0.375
10,"Imposter",8,0.54375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.3125
10,"Imposter",7,0.3125
10,"Imposter",8,0.4375
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.25
10,"Imposter",4,0.25
10,"Imposter",5,0.25
10,"Imposter",6,0.3375
10,"Imposter",7,0.43125
10,"Imposter",8,0.50625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.275
10,"Imposter",7,0.375
10,"Imposter",8,0.5125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.225
10,"Imposter",4,0.225
10,"Imposter",5,0.225
10,"Imposter",6,0.225
10,"Imposter",7,0.275
10,"Imposter",8,0.3875
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.2
10,"Imposter",4,0.25
10,"Imposter",5,0.3375
10,"Imposter",6,0.3875
10,"Imposter",7,0.4375
10,"Imposter",8,0.5125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.325
10,"Imposter",6,0.325
10,"Imposter",7,0.375
10,"Imposter",8,0.51875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.275
10,"Imposter",6,0.35
10,"Imposter",7,0.35
10,"Imposter",8,0.48125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.175
10,"Imposter",5,0.225
10,"Imposter",6,0.3125
10,"Imposter",7,0.3125
10,"Imposter",8,0.434375
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.2
10,"Imposter",4,0.275
10,"Imposter",5,0.275
10,"Imposter",6,0.35
10,"Imposter",7,0.4375
10,"Imposter",8,0.4875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.275
10,"Imposter",5,0.275
10,"Imposter",6,0.35
10,"Imposter",7,0.35
10,"Imposter",8,0.5
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.2
10,"Imposter",7,0.3125
10,"Imposter",8,0.53125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.175
10,"Imposter",3,0.225
10,"Imposter",4,0.275
10,"Imposter",5,0.275
10,"Imposter",6,0.375
10,"Imposter",7,0.45
10,"Imposter",8,0.575
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.2875
10,"Imposter",5,0.2875
10,"Imposter",6,0.2875
10,"Imposter",7,0.425
10,"Imposter",8,0.5125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.175
10,"Imposter",3,0.175
10,"Imposter",4,0.225
10,"Imposter",5,0.275
10,"Imposter",6,0.275
10,"Imposter",7,0.275
10,"Imposter",8,0.3859375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.3125
10,"Imposter",6,0.3875
10,"Imposter",7,0.3875
10,"Imposter",8,0.5
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.25
10,"Imposter",7,0.25
10,"Imposter",8,0.4125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.15
10,"Imposter",5,0.2
10,"Imposter",6,0.33125
10,"Imposter",7,0.33125
10,"Imposter",8,0.4390625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.25
10,"Imposter",6,0.25
10,"Imposter",7,0.25
10,"Imposter",8,0.4125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.3125
10,"Imposter",6,0.3625
10,"Imposter",7,0.4125
10,"Imposter",8,0.4625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.275
10,"Imposter",6,0.325
10,"Imposter",7,0.425
10,"Imposter",8,0.5625
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.225
10,"Imposter",4,0.275
10,"Imposter",5,0.275
10,"Imposter",6,0.275
10,"Imposter",7,0.3625
10,"Imposter",8,0.50625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.2
10,"Imposter",6,0.3125
10,"Imposter",7,0.3875
10,"Imposter",8,0.525
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.2
10,"Imposter",4,0.275
10,"Imposter",5,0.35
10,"Imposter",6,0.475
10,"Imposter",7,0.5875
10,"Imposter",8,0.69375
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.3
10,"Imposter",6,0.3
10,"Imposter",7,0.3
10,"Imposter",8,0.41875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.175
10,"Imposter",4,0.175
10,"Imposter",5,0.3125
10,"Imposter",6,0.3625
10,"Imposter",7,0.4125
10,"Imposter",8,0.5125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.19375
10,"Imposter",5,0.19375
10,"Imposter",6,0.19375
10,"Imposter",7,0.29296875
10,"Imposter",8,0.39140625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.175
10,"Imposter",3,0.175
10,"Imposter",4,0.25
10,"Imposter",5,0.3375
10,"Imposter",6,0.425
10,"Imposter",7,0.425
10,"Imposter",8,0.425
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.225
10,"Imposter",6,0.225
10,"Imposter",7,0.225
10,"Imposter",8,0.39375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.225
10,"Imposter",6,0.225
10,"Imposter",7,0.31875
10,"Imposter",8,0.44375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.275
10,"Imposter",6,0.3875
10,"Imposter",7,0.4625
10,"Imposter",8,0.63125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.2
10,"Imposter",6,0.2
10,"Imposter",7,0.2
10,"Imposter",8,0.340625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.1
10,"Imposter",5,0.19375
10,"Imposter",6,0.3125
10,"Imposter",7,0.3875
10,"Imposter",8,0.521875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.275
10,"Imposter",6,0.3875
10,"Imposter",7,0.4625
10,"Imposter",8,0.55
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.225
10,"Imposter",4,0.225
10,"Imposter",5,0.225
10,"Imposter",6,0.225
10,"Imposter",7,0.275
10,"Imposter",8,0.446875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.225
10,"Imposter",6,0.325
10,"Imposter",7,0.4
10,"Imposter",8,0.45
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.1
10,"Imposter",5,0.2
10,"Imposter",6,0.275
10,"Imposter",7,0.325
10,"Imposter",8,0.425
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.25
10,"Imposter",6,0.325
10,"Imposter",7,0.325
10,"Imposter",8,0.475
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.3
10,"Imposter",7,0.3
10,"Imposter",8,0.3
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.225
10,"Imposter",4,0.3125
10,"Imposter",5,0.3125
10,"Imposter",6,0.3875
10,"Imposter",7,0.51875
10,"Imposter",8,0.59375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.15
10,"Imposter",6,0.2
10,"Imposter",7,0.34375
10,"Imposter",8,0.4375
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.2
10,"Imposter",4,0.25
10,"Imposter",5,0.35
10,"Imposter",6,0.4
10,"Imposter",7,0.4875
10,"Imposter",8,0.5625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.20625
10,"Imposter",5,0.25625
10,"Imposter",6,0.25625
10,"Imposter",7,0.33125
10,"Imposter",8,0.38125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.225
10,"Imposter",6,0.225
10,"Imposter",7,0.3125
10,"Imposter",8,0.44375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.1
10,"Imposter",5,0.15
10,"Imposter",6,0.29375
10,"Imposter",7,0.29375
10,"Imposter",8,0.440625
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.225
10,"Imposter",6,0.3125
10,"Imposter",7,0.3625
10,"Imposter",8,0.48125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.175
10,"Imposter",4,0.175
10,"Imposter",5,0.225
10,"Imposter",6,0.3
10,"Imposter",7,0.3
10,"Imposter",8,0.45625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.25
10,"Imposter",5,0.25
10,"Imposter",6,0.325
10,"Imposter",7,0.4
10,"Imposter",8,0.525
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.225
10,"Imposter",6,0.225
10,"Imposter",7,0.225
10,"Imposter",8,0.3625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.15
10,"Imposter",6,0.2
10,"Imposter",7,0.2
10,"Imposter",8,0.375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2375
10,"Imposter",5,0.2875
10,"Imposter",6,0.3375
10,"Imposter",7,0.4125
10,"Imposter",8,0.4875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.3
10,"Imposter",6,0.3
10,"Imposter",7,0.3875
10,"Imposter",8,0.54375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.175
10,"Imposter",3,0.175
10,"Imposter",4,0.175
10,"Imposter",5,0.175
10,"Imposter",6,0.2625
10,"Imposter",7,0.35625
10,"Imposter",8,0.503125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.175
10,"Imposter",4,0.175
10,"Imposter",5,0.225
10,"Imposter",6,0.225
10,"Imposter",7,0.3
10,"Imposter",8,0.4125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.1
10,"Imposter",5,0.1875
10,"Imposter",6,0.2375
10,"Imposter",7,0.3125
10,"Imposter",8,0.49375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.25
10,"Imposter",5,0.25
10,"Imposter",6,0.25
10,"Imposter",7,0.35
10,"Imposter",8,0.5
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.175
10,"Imposter",4,0.225
10,"Imposter",5,0.225
10,"Imposter",6,0.275
10,"Imposter",7,0.275
10,"Imposter",8,0.43125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1875
10,"Imposter",4,0.2375
10,"Imposter",5,0.3125
10,"Imposter",6,0.3625
10,"Imposter",7,0.3625
10,"Imposter",8,0.5125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.175
10,"Imposter",4,0.25
10,"Imposter",5,0.3625
10,"Imposter",6,0.50625
10,"Imposter",7,0.55625
10,"Imposter",8,0.60625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.225
10,"Imposter",4,0.3125
10,"Imposter",5,0.3125
10,"Imposter",6,0.4
10,"Imposter",7,0.4
10,"Imposter",8,0.534375
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.3
10,"Imposter",6,0.375
10,"Imposter",7,0.4625
10,"Imposter",8,0.5125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.1
10,"Imposter",4,0.15
10,"Imposter",5,0.15
10,"Imposter",6,0.15
10,"Imposter",7,0.3
10,"Imposter",8,0.425
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.175
10,"Imposter",3,0.2625
10,"Imposter",4,0.3125
10,"Imposter",5,0.3625
10,"Imposter",6,0.4125
10,"Imposter",7,0.4875
10,"Imposter",8,0.5625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.2
10,"Imposter",6,0.2875
10,"Imposter",7,0.2875
10,"Imposter",8,0.2875
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.3125
10,"Imposter",6,0.3125
10,"Imposter",7,0.415625
10,"Imposter",8,0.465625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.275
10,"Imposter",6,0.35
10,"Imposter",7,0.4
10,"Imposter",8,0.475
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.25
10,"Imposter",6,0.3
10,"Imposter",7,0.4
10,"Imposter",8,0.55
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.15
10,"Imposter",5,0.15
10,"Imposter",6,0.275
10,"Imposter",7,0.3625
10,"Imposter",8,0.475
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2375
10,"Imposter",5,0.2875
10,"Imposter",6,0.40625
10,"Imposter",7,0.45625
10,"Imposter",8,0.50625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.25
10,"Imposter",7,0.25
10,"Imposter",8,0.25
10,"Imposter",0,0.1
10,"Imposter",1,0.15
10,"Imposter",2,0.2
10,"Imposter",3,0.275
10,"Imposter",4,0.325
10,"Imposter",5,0.375
10,"Imposter",6,0.375
10,"Imposter",7,0.375
10,"Imposter",8,0.5125
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.15
10,"Imposter",4,0.225
10,"Imposter",5,0.275
10,"Imposter",6,0.35
10,"Imposter",7,0.475
10,"Imposter",8,0.55
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.1
10,"Imposter",3,0.15
10,"Imposter",4,0.2
10,"Imposter",5,0.2
10,"Imposter",6,0.2
10,"Imposter",7,0.30625
10,"Imposter",8,0.40625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
10,"Imposter",2,0.15
10,"Imposter",3,0.2
10,"Imposter",4,0.2
10,"Imposter",5,0.25
10,"Imposter",6,0.25
10,"Imposter",7,0.3375
10,"Imposter",8,0.55625
10,"Imposter",0,0.1
10,"Imposter",1,0.1
